selection_rank,sample_id,pair_key,language,label,raw_relative_path,raw_audio_sha256,decoded_relative_path,decoded_audio_sha256,duration_s,peak,rms_dbfs,clipped_fraction,dc_offset,speech_seconds,speech_segment_count,audio_fingerprint_v1,preparation_status,eligibility_status,rejection_reason,historical_raw_exact_match_count,historical_decoded_exact_match_count,historical_near_match_count,within_pool_near_match_count
158,common_voice_ru_v24:common_voice_ru_36952194,ru:158:1ecdd806c5dd2c7152b9cd2694ec96a81d2ad4b97b567007e8a9fa009288e026,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_36952194.mp3,e53c4f85232360108020ffcb6767afb0a12f70e7130b18b65a6dab4036817ce6,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/e5/e53c4f85232360108020ffcb6767afb0a12f70e7130b18b65a6dab4036817ce6.wav,d6040737a39e4ee412af4f4f66f8d4fe97d605fc8c8f5f7539ce2fd94b74d667,5.976,0.59075927734375,-24.05766751544028,0.0,1.9492234890081156e-05,5.555999999999999,2,0000ffffff7f6d8b03cb93c0603f9f8ffc74fef4ffc800370030ffff00000000,ready,eligible,,0,0,0,0
159,common_voice_ru_v24:common_voice_ru_25936595,ru:159:361e9acd68edf065ffdc7f5f04340f2eddc869c33f49ed97f14b421d0f340393,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_25936595.mp3,47bc00582e359a6a68c4ebe0c6b4ae59285059faf2e92118d55d39152cee9af5,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/47/47bc00582e359a6a68c4ebe0c6b4ae59285059faf2e92118d55d39152cee9af5.wav,6046a625fad21bea1c09e06181cc9726326e4b2c859ae3f0229cab9c69ff3e2b,7.956,0.667877197265625,-20.926902091244198,0.0,-2.5280040973032342e-05,6.3,3,00006ff8ffe0fe30ffffffe0001fffff91fffffc30180007c90706c3000f0000,ready,eligible,,0,0,0,0
160,common_voice_ru_v24:common_voice_ru_28755954,ru:160:bb759b8870498065d748b5f6790a472cc769e110fa404f59d7bb3cca1e8b027b,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_28755954.mp3,9c09da3639a5772ab1873a0b002354a43d1b64a27fbbd4133ab2ef0e35fc9fb1,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/9c/9c09da3639a5772ab1873a0b002354a43d1b64a27fbbd4133ab2ef0e35fc9fb1.wav,37c30bd3781ffda19950ce6c76ffa8be521d6c22b9013b6822143e95025386fa,8.208,0.7352294921875,-21.91075635234895,0.0,-1.2330144469500982e-05,4.5,2,003fffffffff021ff000ffc0ffc0007fff9f013f003f1ee0ede0ffc000000000,ready,eligible,,0,0,0,0
161,common_voice_ru_v24:common_voice_ru_33690770,ru:161:8224ef35b10698e687defd36de5de34d2aa29c021e8c850a28ce1a0b513dd9a3,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_33690770.mp3,50f2021b9226223883639fbcd40dc2c662e5e5c98469b1dbe42225ed81eee665,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/50/50f2021b9226223883639fbcd40dc2c662e5e5c98469b1dbe42225ed81eee665.wav,c384692696d2277adf23017c7244de0801b223eb51f6fe671229e7124704be0b,2.448,0.396392822265625,-26.114775548361173,0.0,-1.2520871131248724e-05,1.62,1,0002ffff627f359f3fc03fb5fff7ffff8028d87fc008fffecf80000100400000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
162,common_voice_ru_v24:common_voice_ru_19573722,ru:162:4142d144de025d36da6f29b81ab1be255a53bcde35c1ca2eab27f655daaa2f43,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19573722.mp3,cf386c41d867d98f9975155a2248ced4a65c281b811f7b09f765046d72bf1be7,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/cf/cf386c41d867d98f9975155a2248ced4a65c281b811f7b09f765046d72bf1be7.wav,226bf88dc5ef4f4c8dbe6539bfdc53067e365e491fd8ea60e1734860d45f0746,7.104,0.8887939453125,-16.514634454753022,0.0,8.598909721718178e-05,5.28,1,000000000248203ffc1f3000ffffcfff118fdffffff0eff40007ffe0fff80003,ready,eligible,,0,0,0,0
163,common_voice_ru_v24:common_voice_ru_27144511,ru:163:3c041234fac42f8b662b2f6aba7ac4905c6c42e5bb985705478c902f83275d64,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_27144511.mp3,425b3df0842df98c5372a51cf237e8b17ba33fa1a9bacd06e30e38a3c7c834ea,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/42/425b3df0842df98c5372a51cf237e8b17ba33fa1a9bacd06e30e38a3c7c834ea.wav,31f9303522a5a99d7d2ae0f660b308e1338e939e796973405fdfb97b8b4b39ee,7.632,0.4600830078125,-23.167703433894893,0.0,-5.225715397288964e-06,5.43,1,0bffbfe8ffc0f443e4dffe07080e1f30ba1f3ffff5fc01b943f00020c0044003,ready,eligible,,0,0,0,0
164,common_voice_ru_v24:common_voice_ru_22725913,ru:164:7895d0461326cecae35b90b24723c1e8e2d5490555d5fb0782ca94904ec7f0e2,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_22725913.mp3,02a09e3261cad47b8f804966cb72ffa991e6815bfd0f2f99dfd7711ad84a8212,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/02/02a09e3261cad47b8f804966cb72ffa991e6815bfd0f2f99dfd7711ad84a8212.wav,00388c7b336aa8bceb4bd32b4cdf695e617fd34c6fae0699e8136afdcd85ad3d,5.459625,0.73333740234375,-24.394867327657778,0.0,-9.32499021581725e-06,3.8999999999999995,3,fe3ffeb00003ffff110000077fc70500fe1cfc1b83fffffc49ffa3e800c00060,ready,eligible,,0,0,0,0
165,common_voice_ru_v24:common_voice_ru_27469537,ru:165:47f26362489ec258cbb45b9032cc477c805052be3747635d5c16cf837b5acea1,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_27469537.mp3,bc4d9acc87e5b5ceee5c412a1cdb6e46ed40c855a21fc4bca3f52392fa6c0a8c,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/bc/bc4d9acc87e5b5ceee5c412a1cdb6e46ed40c855a21fc4bca3f52392fa6c0a8c.wav,7c5a6fd7aed7c7e254c2d5298f016ddcc7dc1859406a1e35af9f1268ee532723,4.788,0.876861572265625,-16.86902479432836,0.0,-4.7517997977528456e-05,2.76,1,15f83fd5f807e03ffc3ec67b0381ffc490230bf0ffc800036ffefffc000f0000,ready,eligible,,0,0,0,0
166,common_voice_ru_v24:common_voice_ru_21728877,ru:166:52a21ea1dc08f712a6ccca4bdeda3e87ccd3e7667a9ce7bc134e2ae28cd2c855,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_21728877.mp3,85c216c908b898fd962bb3fa3926262602f47d9c34dad943677e62b785e5fe9b,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/85/85c216c908b898fd962bb3fa3926262602f47d9c34dad943677e62b785e5fe9b.wav,d983daeb425f928853fc437fa07049fb934f21cebde90418a2a7e0939d31db09,6.336,0.092681884765625,-38.70654944259995,0.0,-4.381242424550683e-06,5.1,1,fa0f84b13bf30ffc1adcfa617da007c30178c5000d7f3ecee007f23ff59ec000,ready,eligible,,0,0,0,0
167,common_voice_ru_v24:common_voice_ru_23115491,ru:167:5901281817b97792f05de7275c2009129a6712c5250db8ea77e186f6febb1368,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_23115491.mp3,65657e309871457b1111753c14b7ce854792e7916dcbb5686d507fa7b96dbde0,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/65/65657e309871457b1111753c14b7ce854792e7916dcbb5686d507fa7b96dbde0.wav,5179ecd3e09bc31290964fd21520eb755be120c7ae5375df156be8edfdef0d31,5.472,0.73455810546875,-18.63526340277171,0.0,-1.0517256998876383e-05,4.92,1,00000000000000004ffcffff41c3ffffbfbffc6ffe1fffffb3fffff000000000,ready,eligible,,0,0,0,0
168,common_voice_ru_v24:common_voice_ru_26820394,ru:168:d60ad88fe1781f033eb4a65b3e6d8338b20447e30aaa6da7d9cea00246223556,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_26820394.mp3,9fb25f3ad3b22ffdd1bceff95a9ad8f7b22070978dd4ef0d429f7e49a236d77b,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/9f/9fb25f3ad3b22ffdd1bceff95a9ad8f7b22070978dd4ef0d429f7e49a236d77b.wav,9aae0907bf80868f1e51454dbe204ba92db266832102e0b79ffacc18f2bd8d96,7.236,0.73895263671875,-20.30805106937816,0.0,7.146758358408694e-06,6.03,1,00101e0fe5e3fff80fff9f10bbf01a1fe047c0e0f7efcde0301f3f8c403f6000,ready,eligible,,0,0,0,0
169,common_voice_ru_v24:common_voice_ru_26217097,ru:169:10175776d8fae783c2f04603400061c2e329abd557f1b185f132b80e43636795,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_26217097.mp3,e5a1e4bca54346ef6995d7ad6818182a26232beb9f1ccab6c09f21332e8bc203,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/e5/e5a1e4bca54346ef6995d7ad6818182a26232beb9f1ccab6c09f21332e8bc203.wav,8c0d1d45fd085d2859e48c97479b4df10fb5b03ee0453a1eec6d449f193ef0f4,5.544,0.78399658203125,-21.831931790750904,0.0,-5.459888672931886e-06,3.8099999999999996,2,6ffc03e76ffd226081e36fcc7c029800fffffff8ffbc901f9003d40f00130010,ready,eligible,,0,0,0,0
170,common_voice_ru_v24:common_voice_ru_30513395,ru:170:668a2f4a6323893103ec49f7601bfde1ce67a6bc6332b94a4b897de5e8a5bc52,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_30513395.mp3,15a0ae27bd5c04168ba3e0c2947600d7b9aef01f63017394aac667aaf53fc3cc,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/15/15a0ae27bd5c04168ba3e0c2947600d7b9aef01f63017394aac667aaf53fc3cc.wav,8f5c88bcc49103c5c5dc9f5cd24ee724453c5f514058e65df91b9a4968e0c591,3.06,0.154022216796875,-34.41216275533219,0.0,-1.0429955775441687e-05,1.92,2,ffcfffffffc03ff0007f007bff9cffbfc07ffff01f28e0800000000000070007,insufficient_speech,rejected,insufficient_speech,0,0,0,0
171,common_voice_ru_v24:common_voice_ru_21842177,ru:171:3b7756874c8778b3f7f5d249f18fe356f8a40a46c40648d42a4c52d3c9efd74f,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_21842177.mp3,51cbee89bb37aad8ad2917351b63a4272a9c4fea743559eebcec3965c79e802b,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/51/51cbee89bb37aad8ad2917351b63a4272a9c4fea743559eebcec3965c79e802b.wav,ae7d69c7d49a20e68a9b62c47a69ee88e0a506eae8455da1fa0e04f2bdc3437f,4.68,0.786346435546875,-21.524227953893345,0.0,3.5038564959142964e-05,4.23,1,0000000fffffe3f4ffc0fc00301ffe3f1983c7ffc03f0ff7fff83fc800600000,ready,eligible,,0,0,0,0
172,common_voice_ru_v24:common_voice_ru_28908948,ru:172:4a2bbc4eb6c9542e4d1a2253b99181bd564a7375137d7f101b7be53dc39994c5,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_28908948.mp3,2d03fcc6115d4a903297a6b098ab1ff410dea48cb346940077e1d4f969dd0658,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/2d/2d03fcc6115d4a903297a6b098ab1ff410dea48cb346940077e1d4f969dd0658.wav,2b3c192e20a937202fc2936b65b5e3a9c0dbf65bd18ab263fe0ae12d5be85e42,3.708,0.51226806640625,-23.54308861255764,0.0,-5.891279366667088e-05,3.09,1,000000003d6dffffffff9ffffffffdbf8009001f7f307ff2e2c6c2c000000000,ready,eligible,,0,0,0,0
173,common_voice_ru_v24:common_voice_ru_30560458,ru:173:39aa0167a1f28320bd372a0f26338f857aa3434c8d1d7ccb6707263a6ca58e24,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_30560458.mp3,31156d789fd56788e5e11d92f82288f5ff88026f3ce08b28d052c0bf63716edd,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/31/31156d789fd56788e5e11d92f82288f5ff88026f3ce08b28d052c0bf63716edd.wav,fed0c6444506690dda595ba69648516556fa1dd62a9e0b3da0833d13fbb16e21,4.356,0.512054443359375,-27.7452387652717,0.0,1.8968836116177757e-05,2.58,1,ffe7ffff000703ffdc030002a1f0fff803fc00000000ffdffe09fc3d7ffe0000,ready,eligible,,0,0,0,0
174,common_voice_ru_v24:common_voice_ru_20329545,ru:174:635b43236a4578d40ee63611277599ab138c67e709cc961e74d11356a07c2407,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_20329545.mp3,a9bbc6651c94c31c793f598b75350445bbca7ed3ec586ae679664bfee05b9a18,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/a9/a9bbc6651c94c31c793f598b75350445bbca7ed3ec586ae679664bfee05b9a18.wav,f15d50923076567e07c435dc6d70a32d3fa37ff3df7b6220e965be912bdde564,6.84,0.86724853515625,-20.107219668270247,0.0,6.571847792954473e-05,5.37,1,00000000c3e25fffffe007e73c3f001c0007ffffb3d9fff8ffe0e800fc1f001f,ready,eligible,,0,0,0,0
175,common_voice_ru_v24:common_voice_ru_26225246,ru:175:f775466d582b14616e1bcbc6eefde798fcac20478520daa307c21c22be0064be,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_26225246.mp3,ec1781d88e466e4b43b301053c16185b826177c98612598557aa42994290d295,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/ec/ec1781d88e466e4b43b301053c16185b826177c98612598557aa42994290d295.wav,f23734359d659743190d2bda1ca8b4d93287a103481a5d95dceb396526b02c32,7.416,0.336669921875,-30.165676837159516,0.0,1.5894571940104167e-06,6.54,1,fffc0dff9bfa3fe7fe1bbd81f7f740447bfe00a5f420080f021ba7184000c040,ready,eligible,,0,0,0,0
176,common_voice_ru_v24:common_voice_ru_40179224,ru:176:378cbcf2818b67d0b7306548158761a7e43c0a15af58e57d768643b6812650c0,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_40179224.mp3,58f6b4d2cf92ea92ec50da35a987a3e007339b837b136db999859dc26459ae83,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/58/58f6b4d2cf92ea92ec50da35a987a3e007339b837b136db999859dc26459ae83.wav,ab208077a382cb0c3d05f4a4d02c7182771d33d94df2a30ef6e339a66c6ebab4,5.184,0.938629150390625,-21.633408776400103,0.0,9.190889052402826e-07,2.67,2,00000000fecfefff6c3f303fffff0000fffdc3f81000ff82ffd79f9f00600160,ready,eligible,,0,0,0,0
177,common_voice_ru_v24:common_voice_ru_37330195,ru:177:3ccd94b4ac28d2a6731ecf0129d1b603af61e2ae3a231ebfb78fcf1abe5961c8,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_37330195.mp3,2a1e9dd7cf322f42cc2fd548d72e12b49848ce7dc6aecb5a7dbd05cdf3b58df2,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/2a/2a1e9dd7cf322f42cc2fd548d72e12b49848ce7dc6aecb5a7dbd05cdf3b58df2.wav,d12bf630776881a5e96ce59212bd7a32d7945745c470729bf41bfb633cc83e3c,7.308,0.974853515625,-19.1122633816493,0.0,3.570876098031481e-05,5.9399999999999995,3,0030fffdfff4bb80fc3fbfff0040ec3f17f7ffe802dfef4f400b500201800000,ready,eligible,,0,0,0,0
178,common_voice_ru_v24:common_voice_ru_23146829,ru:178:0886cac9a13644c0087a6b09364b7582a7229e055f59367d35f8c54696297e1a,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_23146829.mp3,53afaf8c360efc5284f51a39b9db0a7f15e4069ac4bae64968170b7bc0824a29,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/53/53afaf8c360efc5284f51a39b9db0a7f15e4069ac4bae64968170b7bc0824a29.wav,a7a2d108f530f7db728837cd680bce91c0c8f02ad3b35d4996d4b64f56f77178,4.992,0.19146728515625,-32.00889668701882,0.0,6.110622332646297e-06,3.36,1,007f6fdcffb0f81f667f0073ffe0301bdfe0e96e0180de8f081f9785b7e00000,ready,eligible,,0,0,0,0
179,common_voice_ru_v24:common_voice_ru_30472254,ru:179:e9fcba0dd1b36991f0a02c1f9c460ca3c76e20f7eb3b5b6d7f9ea012b55f3c57,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_30472254.mp3,d44c5a81203a085c4f093592f81aa62e961d3ebd82c7df208faeb9f93787d522,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/d4/d44c5a81203a085c4f093592f81aa62e961d3ebd82c7df208faeb9f93787d522.wav,7b67c89e53e0a57bfc3b4aaae9323f7d33e713a238192ccfa60399f9b4b978ec,3.816,0.5419921875,-20.98864094115392,0.0,1.5850087131844128e-05,2.55,1,380fffff03fb038001ffba1ffc10dfc2dfe7c00000703e02642cfffde5fd0000,ready,eligible,,0,0,0,0
180,common_voice_ru_v24:common_voice_ru_36979579,ru:180:e6964baed96e5eb1bc69114bc97dcfc8a70612a0d699e131f56f42e4d355035e,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_36979579.mp3,89f5cabc62f449a1611871da917b1bed9b3f1301299fa4926d8cf0dd4e27e7cd,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/89/89f5cabc62f449a1611871da917b1bed9b3f1301299fa4926d8cf0dd4e27e7cd.wav,5ebeb2faf741d0bb4baf0b667bd4cc4a51d824d43f9dbfa7d89385cd64d58391,5.58,0.55426025390625,-25.03245680731688,0.0,-7.446863318002352e-06,3.27,1,378275b8fffffa7c00000080fffffffdff7d000b00010002cfcefff488770003,ready,eligible,,0,0,0,0
181,common_voice_ru_v24:common_voice_ru_37237726,ru:181:8921d9b01b65e693508967a6ea4050159fa3608e267c2207d993c308924bc479,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_37237726.mp3,c9eb6c158b204e6d016bb4c796340ef00aac41eaccfbddab4b8d3f85fa9ebc4b,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/c9/c9eb6c158b204e6d016bb4c796340ef00aac41eaccfbddab4b8d3f85fa9ebc4b.wav,14769995ae5e73807e585a8102f68de6257c2620c1abca337a054a8cdefcb4dc,5.04,0.884765625,-22.51823876844068,0.0,-7.221433851453993e-06,3.72,1,0000000000f906f98fffdfff9bf7761e3f07780037ffe1c0c120fc1effefe800,ready,eligible,,0,0,0,0
182,common_voice_ru_v24:common_voice_ru_36947679,ru:182:758946e3612b31eb68c1fd4a8d37375efa232520565922fd2db7b9306233f0df,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_36947679.mp3,9219478b4cbfcd73f7081faf75e714491b7759d91685b1bfc6347717d0dc5f42,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/92/9219478b4cbfcd73f7081faf75e714491b7759d91685b1bfc6347717d0dc5f42.wav,8f3b51f0a61d4b8a70c1b9fd2416d3184115a2f71a19b1d0744ff8e73f3c02ad,5.58,0.40411376953125,-24.341036852446948,0.0,-3.5076414812423e-05,3.9,2,00001e3e7fff00fffff98638fffff9001ffdffc2c1ffe1c72007fe0000000000,ready,eligible,,0,0,0,0
183,common_voice_ru_v24:common_voice_ru_26889356,ru:183:0d7d251723adc6791bf392dd2041bbd3cea1ae4bec0bf616c5fa2000fb9cdfda,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_26889356.mp3,50e5f83927d1e448efb522ad8ae8a331f9b0a830918253a35fa55d3ee3e42026,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/50/50e5f83927d1e448efb522ad8ae8a331f9b0a830918253a35fa55d3ee3e42026.wav,e700ad0c229a304b1a351b6363c44244b55cd1b1683590de4f54783f8ea0a98c,3.348,0.78765869140625,-18.10143094893008,0.0,-8.689032660590277e-06,1.86,1,00001000fffefff715ef3ff8fff9ea7f003f7fffffd0ef8fc000000780000000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
184,common_voice_ru_v24:common_voice_ru_27709933,ru:184:0b7ce8aa84bc5b1458be40d510608201bd8f6e0dfc4f15f42717d248077adba7,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_27709933.mp3,5384dedecb4d418cb85aae29da328e454b36a9a89d8aa2c1ec75e9c17213e849,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/53/5384dedecb4d418cb85aae29da328e454b36a9a89d8aa2c1ec75e9c17213e849.wav,c1d37407907534eb46491f50f30b460661c612a466e0bb1ceef29150666645a1,3.708,0.806915283203125,-22.23142443048431,0.0,6.305978521945793e-05,2.58,1,00000000000000000000fffefffffffffff1ffdfffffffffffff002f00000000,ready,eligible,,0,0,0,0
185,common_voice_ru_v24:common_voice_ru_19021687,ru:185:e4f5b326083d058bf78d32b71540964686b6d2698302f0f8d97067e436f447fe,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19021687.mp3,fb4a775d7674e8079423b3d966520e3b8139f25343c910c7bfd65dfd3a1608e4,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/fb/fb4a775d7674e8079423b3d966520e3b8139f25343c910c7bfd65dfd3a1608e4.wav,15144ad90d9dfed88bc2c762884e367b14672427521b26e5a0476554b408f7a6,5.304,0.853851318359375,-20.385963891052533,0.0,3.33099163855183e-05,3.03,1,41c0dfe0fff763fbffff020cc80ffc1fbc3fffffbfff37f00000000000000000,ready,eligible,,0,0,0,0
186,common_voice_ru_v24:common_voice_ru_28818599,ru:186:0324dfb0f256eb61f853e14d3c7f042a06344e40693143125edea7b760db52c8,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_28818599.mp3,6d06ff22113f6b7efc6a4e91d4f90e29b20383a8485df9d273d9afe9dc2f02f6,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/6d/6d06ff22113f6b7efc6a4e91d4f90e29b20383a8485df9d273d9afe9dc2f02f6.wav,03bce182908c5172bf32b6ce75cf05add48ffd1f2976097d5774585416e398d3,2.304,0.909332275390625,-23.369706650251537,0.0,-6.973660654491848e-05,0.8099999999999999,2,00007c1fc01ffffffffffffffffffff9ffffbfe603e000000000000000000000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
187,common_voice_ru_v24:common_voice_ru_25357144,ru:187:67d104a66088c0806f8f1873a8db2f948808a623039fead54d65e3111a621a42,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_25357144.mp3,62a3876ca36efe2f6bb95c0ecd394656bd7276fcb54c4251b387ac04f18d6a8d,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/62/62a3876ca36efe2f6bb95c0ecd394656bd7276fcb54c4251b387ac04f18d6a8d.wav,6029a82531906e1ac321a6f3b85e74c06380bc9b8cc0d71fb4bac7933bff9b72,5.688,0.83062744140625,-16.343094630066926,0.0,-1.9836694044067556e-05,5.43,1,00707fff3df917efffffc330effcfff7fe10308f480e800001c3800ffe000000,ready,eligible,,0,0,0,0
188,common_voice_ru_v24:common_voice_ru_32131428,ru:188:a9ddb219eb9143d9519f66d95b7753750dd85f606750f1d22fdd1443f7082548,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_32131428.mp3,7f2424646f2a04dc7ed351f10e3ebee9d174d0adc86fb163a9cd8d992d06f63a,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/7f/7f2424646f2a04dc7ed351f10e3ebee9d174d0adc86fb163a9cd8d992d06f63a.wav,866edfb957d001072d770b04373c39396bac7f19607459b8ff9dd75c72e294fd,2.628,0.23828125,-32.07970489959601,0.0,-3.8358900282118055e-05,2.04,1,83c07ff57fff7fff001f2c18fffffffeffe1800adc27007ff380800000000000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
189,common_voice_ru_v24:common_voice_ru_26769411,ru:189:e49f862027aa518660f93c3a1604d13d4d828b693dd8e7d20639865b27890c20,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_26769411.mp3,561c30ea8b9240b621f0abde1d7094f5217f8ac6a912e4737ac4721768449c7c,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/56/561c30ea8b9240b621f0abde1d7094f5217f8ac6a912e4737ac4721768449c7c.wav,ae8324599c4b7ea26030c62855d3b3a4e931158bbd00ff98e0fbcde3e4e0abb1,4.968,0.44573974609375,-28.82020664238743,0.0,-9.085629105375969e-05,2.82,1,fc1fff9f4e3fffbffe3f80ff0247b040fd08fff0001f05e003e07be001c00000,ready,eligible,,0,0,0,0
190,common_voice_ru_v24:common_voice_ru_28756460,ru:190:56c24a21ecf0f81df4be0b64c40e93b6f55dfdbcbc38e5d663af0338a7935a66,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_28756460.mp3,60859c0cb547ded58a8b3565493506f7ae5f0d90331410232cce95cf38dd7a12,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/60/60859c0cb547ded58a8b3565493506f7ae5f0d90331410232cce95cf38dd7a12.wav,38b255123958ec913db0dab62f62dbff7fc3695496b0fc2c8f7f6b96a55cd6fe,2.916,0.817901611328125,-21.43086838634489,0.0,-9.466100622106481e-06,1.5299999999999998,2,0000f9c0ff4f001f9fff0aff9ebf0027fffff7fb0180ffc0ee3c657070000000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
